id,user_id,query,date,time
55,2,компьют,2022-06-02,22:51:13.712944
56,2,компьютер,2022-06-02,22:51:19.73157
57,2,,2022-06-02,22:51:36.045115
58,2,компьютерки,2022-06-02,22:51:40.450174
59,2,компью,2022-06-02,22:51:56.658172
60,2,компьют,2022-06-02,22:52:04.332769
61,2,компьют,2022-06-02,22:52:10.451317
62,2,компьют,2022-06-02,22:52:17.884919
63,2,компьюте,2022-06-02,22:52:26.090811
64,2,компьютер,2022-06-02,22:52:33.606038
65,2,компьютер,2022-06-02,22:52:57.245571
66,2,комп,2022-06-02,22:53:02.412462
67,2,компьб,2022-06-02,22:53:09.719911
68,2,компью,2022-06-02,22:53:19.966072
69,2,кожаный куртка,2022-06-02,22:53:55.372905
70,2,кожаный куртка,2022-06-02,22:54:31.128993
71,2,футбол,2022-06-02,22:54:42.724462
72,2,кросс,2022-06-02,22:54:52.285269
73,2,кросс,2022-06-02,22:54:56.33703
74,2,игрушк,2022-06-02,22:55:18.621517
